id;enseigne_actuelle;statut_enseigne;suggestions_enseigne;adresse;cp;ville;latitude;longitude;source_enseigne;osm_id;motifs_controle;signature;enseigne_corrigee;decision;commentaire
87200001;U;a_completer;;Av. Nelson Mandela;87200;Saint-Junien;45.897;0.92;OpenStreetMap;node/3385666039;;av. nelson mandela|87200|saint-junien;;;
69210008;;a_completer;;RUE CLAUDE TERRASSE;69210;L'Arbresle;45.842;4.607;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue claude terrasse|69210|l'arbresle;;;
86200006;;a_completer;;2 BLD GUY CHAUVET;86200;Loudun;47.010507;0.081227;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2 bld guy chauvet|86200|loudun;;;
71100022;;a_completer;;27 rue charles dumoulin;71100;Lux;46.752;4.849;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;27 rue charles dumoulin|71100|lux;;;
24750004;;a_completer;;avenue Georges Pompidou;24750;Trélissac;45.198;0.741;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue georges pompidou|24750|trélissac;;;
44110005;;a_completer;;Rue des 27 Otages;44110;Châteaubriant;47.719;-1.364;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue des 27 otages|44110|châteaubriant;;;
31130007;U;a_completer;;Lieu dit MOUSSARD  Route de Castres;31130;Flourens;43.5873678;1.5792306;OpenStreetMap;way/435839006;;lieu dit moussard route de castres|31130|flourens;;;
76460003;;a_completer;;9 avenue du 51 eme highland division;76460;Saint-Valery-en-Caux;49.864;0.708;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;9 avenue du 51 eme highland division|76460|saint-valery-en-caux;;;
50400001;;a_completer;;ZI RN 24 BIS;50400;Granville;48.841;-1.577;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zi rn 24 bis|50400|granville;;;
56340002;;a_completer;;zac de montauban;56340;Carnac;47.575;-3.06;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac de montauban|56340|carnac;;;
21460003;;a_completer;;1 rue de la sagesse;21460;Époisses;47.501;4.177;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 rue de la sagesse|21460|époisses;;;
30132002;;a_completer;;allée Chardonnay;30132;Caissargues;43.792;4.383;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;allée chardonnay|30132|caissargues;;;
78990004;;a_completer;Elan;Rue du Fond des Roches;78990;Élancourt;48.776;1.954;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue du fond des roches|78990|élancourt;;;
60600001;;a_completer;;Route de Paris;60600;Breuil-le-Vert;49.362;2.422;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de paris|60600|breuil-le-vert;;;
1290001;U;a_completer;;254 Route de Chatillon Sur Chalaronne;01290;Laiz;46.255;4.89;OpenStreetMap;way/237052375;adresse BAN eloignee des coordonnees;254 route de chatillon sur chalaronne|01290|laiz;;;
68000019;;a_completer;;10 RTE DE STRASBOURG;68000;Colmar;48.091;7.366;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;10 rte de strasbourg|68000|colmar;;;
54150002;;a_completer;;Avenue Marguerite Puhl Demange;54150;Val de Briey;49.258;5.941;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue marguerite puhl demange|54150|val de briey;;;
87000024;U;a_completer;;129 rue des Tuilières;87100;Limoges;45.8521824;1.2544269;OpenStreetMap;node/4452274848;;129 rue des tuilières|87100|limoges;;;
85710002;U;a_completer;;Rue du Chemin Bas;85710;La Garnache;46.891;-1.828;OpenStreetMap;way/64773052;;rue du chemin bas|85710|la garnache;;;
31810002;;a_completer;;Route de Narbonne Rd19;31810;Venerque;43.426;1.457;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de narbonne rd19|31810|venerque;;;
48200005;;a_completer;;Boulevard Guérin d'Apcher;48200;Saint-Chély-d'Apcher;44.801;3.272;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;boulevard guérin d'apcher|48200|saint-chély-d'apcher;;;
45430005;;a_completer;;route départementale 94;45490;Lorcy;48.055;2.528;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route départementale 94|45490|lorcy;;;
2580002;;a_completer;;14 RUE DU MONVINAGE;02580;Étréaupont;49.903544;3.913999;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;14 rue du monvinage|02580|étréaupont;;;
68180002;;a_completer;;1 rue de Mulhouse;68180;Horbourg-Wihr;48.073039;7.400983;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 rue de mulhouse|68180|horbourg-wihr;;;
13620002;Independent;a_completer;;2 Avenue Draïo de la Mar;13620;Carry-le-Rouet;43.328;5.15;OpenStreetMap;node/3121854915;;2 avenue draïo de la mar|13620|carry-le-rouet;;;
56800004;;a_completer;;Rue du Lac;56800;Ploërmel;47.937;-2.402;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue du lac|56800|ploërmel;;;
44340005;;a_completer;;ROCADE SUD;44340;Bouguenais;47.167;-1.575;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rocade sud|44340|bouguenais;;;
9340001;U;a_completer;;120 rue Clément Ader;09340;Verniolle;43.0742074;1.6439332;OpenStreetMap;node/4113608570;;120 rue clément ader|09340|verniolle;;;
77130005;;a_completer;;Avenue du 8 Mai 1945;77130;Varennes-sur-Seine;48.37;2.939;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue du 8 mai 1945|77130|varennes-sur-seine;;;
81600004;;a_completer;;zone de xansos route de Graulhet;81600;Brens;43.889;1.91;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zone de xansos route de graulhet|81600|brens;;;
59530002;;a_completer;;Centre Commercial Les Portes de l'Avesnois ZAE Ouest;59530;Le Quesnoy;50.255;3.635;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;centre commercial les portes de l'avesnois zae ouest|59530|le quesnoy;;;
27130001;;a_completer;;ZA PONT ROUGE;27130;Verneuil d'Avre et d'Iton;48.739;0.942;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za pont rouge|27130|verneuil d'avre et d'iton;;;
85400005;;a_completer;;2 Route de Fontenay;85400;Luçon;46.461;-1.137;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2 route de fontenay|85400|luçon;;;
81990001;;a_completer;;1 Rue de Mélaudie;81990;Le Sequestre;43.917;2.114;;;enseigne inconnue | correspondance OpenStreetMap ambigue;1 rue de mélaudie|81990|le sequestre;;;
8260002;;a_completer;;RN43 Lieu dit Le Pré Meumon;08260;Maubert-Fontaine;49.867;4.428;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn43 lieu dit le pré meumon|08260|maubert-fontaine;;;
59610004;;a_completer;;1 PLACE DERIGNY;59610;Fourmies;50.02;4.03;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;1 place derigny|59610|fourmies;;;
33210010;;a_completer;;Rue Jules Ferry;33210;Langon;44.54883;-0.25317;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue jules ferry|33210|langon;;;
79230004;;a_completer;;A10 Aire de Poitou Charentes;79230;Aiffres;46.278;-0.446;;;enseigne inconnue | aucune station OpenStreetMap proche;a10 aire de poitou charentes|79230|aiffres;;;
44580002;Independent;a_completer;;Chemin de la Culee;44580;Villeneuve-en-Retz;47.0491907;-1.9616592;OpenStreetMap;node/3239278508;;chemin de la culee|44580|villeneuve-en-retz;;;
6220005;;a_completer;;RN7 LA BATTERIE;06220;Vallauris;43.58;7.062;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn7 la batterie|06220|vallauris;;;
78440001;;a_completer;;Avenue de Paris;78440;Juziers;48.99;1.835;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de paris|78440|juziers;;;
63210003;;a_completer;;Route d'Herment;63210;Rochefort-Montagne;45.685;2.796;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route d'herment|63210|rochefort-montagne;;;
13570001;;a_completer;;Lieu-dit Le Grand Roumette;13570;Barbentane;43.908;4.773;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu-dit le grand roumette|13570|barbentane;;;
18570002;;a_completer;;Rue des Acacias;18570;La Chapelle-Saint-Ursin;47.063;2.324;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue des acacias|18570|la chapelle-saint-ursin;;;
20147001;;a_completer;;1 Trajinu;20147;Serriera;42.289;8.7;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 trajinu|20147|serriera;;;
27120003;;a_completer;;71 Rue Marcel Moisson;27120;Pacy-sur-Eure;49.013;1.378;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;71 rue marcel moisson|27120|pacy-sur-eure;;;
58000012;;a_completer;;IMPASSE DE LA SABLIERE;58000;Saint-Éloi;46.984;3.211;;;enseigne inconnue | correspondance OpenStreetMap ambigue;impasse de la sabliere|58000|saint-éloi;;;
3410004;;a_completer;;ROUTE DE PARIS;03410;Saint-Victor;46.388;2.613;;;enseigne inconnue | aucune station OpenStreetMap proche;route de paris|03410|saint-victor;;;
58300001;;a_completer;;Route de Champvert;58300;Decize;46.838;3.479;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de champvert|58300|decize;;;
81115001;;a_completer;;10, Rue Albert Calmette;81100;Castres;43.589;2.186;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;10, rue albert calmette|81100|castres;;;
46140004;;a_completer;;LA SEOUNE EST;46140;Sauzet;44.407817;1.257638;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;la seoune est|46140|sauzet;;;
76420007;Super U;a_verifier;Super U;6 Av. du Maréchal Juin;76420;Bihorel;49.463258;1.13321;Adresse officielle;;;6 av. du maréchal juin|76420|bihorel;;;
64500004;;a_completer;;RN 10;64500;Saint-Jean-de-Luz;43.39172;-1.65483;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 10|64500|saint-jean-de-luz;;;
2500003;;a_completer;;Avenue du General Debeney;02500;Hirson;49.916;4.077;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue du general debeney|02500|hirson;;;
59770002;;a_completer;;Avenue Henri Barbusse;59770;Saultain;50.341;3.566;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue henri barbusse|59770|saultain;;;
80000012;;a_completer;;Rue Alexandre Dumas;80000;Dury;49.871;2.3;;;enseigne inconnue | aucune station OpenStreetMap proche;rue alexandre dumas|80000|dury;;;
77390003;;a_completer;;L OREE DE GUIGNES;77390;Guignes;48.63502;2.799;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;l oree de guignes|77390|guignes;;;
62410001;;a_completer;;45 RUE A.PEZE;62410;Wingles;50.495;2.858;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;45 rue a.peze|62410|wingles;;;
43230001;;a_completer;;La Buge;43230;Saint-Georges-d'Aurac;45.144;3.543;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;la buge|43230|saint-georges-d'aurac;;;
4200003;;a_completer;;route de Sisteron;04200;Peipin;44.14295;5.95926;;;enseigne inconnue | aucune station OpenStreetMap proche;route de sisteron|04200|peipin;;;
21110002;;a_completer;;route departementale 905;21110;Genlis;47.245;5.204;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route departementale 905|21110|genlis;;;
62720002;;a_completer;;Rue Roger Salengro;62720;Marquise;50.807;1.73;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue roger salengro|62720|marquise;;;
62137001;;a_completer;;2246 route de St Omer;62137;Coulogne;50.928;1.901;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2246 route de st omer|62137|coulogne;;;
77700001;;a_completer;;14 Cours du Danube;77700;Serris;48.856;2.777;;;enseigne inconnue | correspondance OpenStreetMap ambigue;14 cours du danube|77700|serris;;;
1430005;;a_completer;;AUTOROUTE A40 - AIRE DE CEIGNES CERDON;01430;Ceignes;46.1237;5.49956;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a40 - aire de ceignes cerdon|01430|ceignes;;;
13800010;;a_completer;;22 Avenue Félix GOUIN;13800;Istres;43.515208;4.984067;;;;22 avenue félix gouin|13800|istres;;;
85330003;;a_completer;;148, ROUTE NATIONALE;85330;Noirmoutier-en-l'Île;47.002;-2.259;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;148, route nationale|85330|noirmoutier-en-l'île;;;
14170001;;a_completer;;Route de Livarot;14170;Saint-Pierre-en-Auge;49.0247;-0.02358;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de livarot|14170|saint-pierre-en-auge;;;
57510003;DATS 24;ok_osm;Elan;RUE DE FORBACH;57510;Puttelange-aux-Lacs;49.0584986;6.9206158;OpenStreetMap;node/2178372508;;rue de forbach|57510|puttelange-aux-lacs;;;
87700005;;a_completer;;zac du grand rieux;87700;Aixe-sur-Vienne;45.798;1.124;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zac du grand rieux|87700|aixe-sur-vienne;;;
13090021;;a_completer;;Lieudit Chamsaur, 210 Avenue de Bredasque;13090;Aix-en-Provence;43.536;5.413;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieudit chamsaur, 210 avenue de bredasque|13090|aix-en-provence;;;
69220001;;a_completer;;AVENUE DE VERDUN;69220;Belleville-en-Beaujolais;46.099;4.749;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de verdun|69220|belleville-en-beaujolais;;;
83660002;;a_completer;;Chemin du Plan;83660;Carnoules;43.299;6.191;;;enseigne inconnue | correspondance OpenStreetMap ambigue;chemin du plan|83660|carnoules;;;
34560002;;a_completer;;AVENUE DE SETE;34560;Poussan;43.483274;3.671379;;;enseigne inconnue | aucune station OpenStreetMap proche;avenue de sete|34560|poussan;;;
13890000;Independent;a_completer;;78 Avenue Roger Salengro;13890;Mouriès;43.692;4.861;OpenStreetMap;node/5642328354;;78 avenue roger salengro|13890|mouriès;;;
62118002;U;a_completer;;RUE DU MARECHAL FOCH;62118;Biache-Saint-Vaast;50.306;2.952;OpenStreetMap;way/247234333;adresse BAN eloignee des coordonnees;rue du marechal foch|62118|biache-saint-vaast;;;
1400005;;a_completer;;ROUTE DE MARLIEUX;01400;Châtillon-sur-Chalaronne;46.11765;4.96036;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de marlieux|01400|châtillon-sur-chalaronne;;;
51370003;;a_completer;;Rue du Bas Volet;51370;Les Mesneux;49.21872;3.96403;;;enseigne inconnue | aucune station OpenStreetMap proche;rue du bas volet|51370|les mesneux;;;
8300001;;a_completer;;ZONE DE L'ETOILE;08300;Rethel;49.511;4.368;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zone de l'etoile|08300|rethel;;;
6110006;E.Leclerc;a_verifier_osm_ambigu;E.Leclerc;46 Avenue Franklin Roosevelt;06110;Le Cannet;43.573;7.001;Adresse officielle;node/6797223905;adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;46 avenue franklin roosevelt|06110|le cannet;;;
73130004;;a_completer;;ZA des Grands prés;73130;Sainte-Marie-de-Cuines;45.342153;6.298664;;;enseigne inconnue | aucune station OpenStreetMap proche;za des grands prés|73130|sainte-marie-de-cuines;;;
19250006;;a_completer;Esso;ROUTE DE TULLE;19250;Combressol;45.475951;2.160925;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de tulle|19250|combressol;;;
40240008;;a_completer;;15 avenue Guillaume de Villaret;40240;Saint-Justin;43.977;-0.236;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;15 avenue guillaume de villaret|40240|saint-justin;;;
19130003;;a_completer;;Route de Brive;19130;Objat;45.244;1.415;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de brive|19130|objat;;;
27000004;;a_completer;;1 Rue de Fauville;27000;Évreux;49.02379;1.17388;;;enseigne inconnue | correspondance OpenStreetMap ambigue;1 rue de fauville|27000|évreux;;;
53970001;;a_completer;;ZONE ARTIZ DE L'AUBEPIN;53970;L'Huisserie;48.025;-0.769;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zone artiz de l'aubepin|53970|l'huisserie;;;
83170012;;a_completer;;AUTOROUTE A8 - AIRE DE CAMBARETTE SUD - TERRASSES DE PROVENCE CENTRE;83170;Tourves;43.424123;5.969885;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a8 - aire de cambarette sud - terrasses de provence centre|83170|tourves;;;
21400009;;a_completer;;Av. Noël Navoizat;21400;Châtillon-sur-Seine;47.87249;4.570458;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;av. noël navoizat|21400|châtillon-sur-seine;;;
57400001;;a_completer;;route de Phalsbourg;57400;Sarrebourg;48.74;7.07;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de phalsbourg|57400|sarrebourg;;;
73460003;;a_completer;;ZI Le pont;73460;Frontenex;45.633;6.312;;;enseigne inconnue | aucune station OpenStreetMap proche;zi le pont|73460|frontenex;;;
18400004;;a_completer;;Rue Jean Moulin;18400;Saint-Florent-sur-Cher;46.996;2.249;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue jean moulin|18400|saint-florent-sur-cher;;;
52220001;;a_completer;;Route de Saint-Dizier;52220;La Porte du Der;48.491;4.778;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de saint-dizier|52220|la porte du der;;;
2120004;;a_completer;;Rue des Docteurs Devillers;02120;Guise;49.90249;3.63841;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue des docteurs devillers|02120|guise;;;
72560001;;a_completer;;Lieu-dit Le Grand Pin;72560;Changé;47.981;0.278;;;enseigne inconnue | correspondance OpenStreetMap ambigue;lieu-dit le grand pin|72560|changé;;;
52100011;;a_completer;;Avenue Léon Blum;52100;Saint-Dizier;48.643;4.969;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue léon blum|52100|saint-dizier;;;
81250004;;a_completer;;lieu dit ginestous;81250;Alban;43.889053;2.461559;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieu dit ginestous|81250|alban;;;
6330003;;a_completer;;RD 2085;06330;Roquefort-les-Pins;43.667;7.051;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rd 2085|06330|roquefort-les-pins;;;
6240006;;a_completer;;A8 Aire de la Riviera Française;06240;Beausoleil;43.75;7.423;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;a8 aire de la riviera française|06240|beausoleil;;;
84510001;;a_completer;;65 route de Gadagne;84510;Caumont-sur-Durance;43.906;4.948;;;enseigne inconnue | aucune station OpenStreetMap proche;65 route de gadagne|84510|caumont-sur-durance;;;
33113002;;a_completer;;Route de Sore;33113;Saint-Symphorien;44.429;-0.491;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de sore|33113|saint-symphorien;;;
12390001;;a_completer;;Chemin de la Cassagne;12390;Rignac;44.405;2.296;;;enseigne inconnue | correspondance OpenStreetMap ambigue;chemin de la cassagne|12390|rignac;;;
22302001;;a_completer;;Route de Guingamp;22300;Lannion;48.719;-3.416;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de guingamp|22300|lannion;;;
1390002;;a_completer;;Z.I. DE SURE;01390;Saint-André-de-Corcy;45.928;4.988;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;z.i. de sure|01390|saint-andré-de-corcy;;;
71240009;;a_completer;;AUTOROUTE DU SOLEIL A6 - SENS PARIS / PROVINCE;71240;Saint-Ambreuil;46.694821;4.857844;;;enseigne inconnue | aucune station OpenStreetMap proche;autoroute du soleil a6 - sens paris / province|71240|saint-ambreuil;;;
53500003;;a_completer;;ROUTE DE MAYENNE;53500;Ernée;48.297;-0.913;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de mayenne|53500|ernée;;;
78690002;;a_completer;;lieudit le village;78690;Les Essarts-le-Roi;48.714;1.926;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieudit le village|78690|les essarts-le-roi;;;
78680002;;a_completer;;30 Avenue du Professeur Emile SERGENT;78680;Verneuil-sur-Seine;48.979;1.955;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;30 avenue du professeur emile sergent|78680|verneuil-sur-seine;;;
19100001;;a_completer;;90 Avenue Abbé Jean Alvitre;19100;Brive-la-Gaillarde;45.153;1.509;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;90 avenue abbé jean alvitre|19100|brive-la-gaillarde;;;
54840004;;a_completer;;Rue de la Croix Saint-Nicolas;54840;Gondreville;48.691;5.969;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de la croix saint-nicolas|54840|gondreville;;;
7220003;;a_completer;;QUARTIER PLANZOLLES RN86;07220;Viviers;44.475896;4.692096;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;quartier planzolles rn86|07220|viviers;;;
91760001;;a_completer;;Route de la Ferté-Alais;91760;Itteville;48.50264;2.34774;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de la ferté-alais|91760|itteville;;;
48600003;;a_completer;;ROUTE DE ST CHELY;48600;Grandrieu;44.784;3.636;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de st chely|48600|grandrieu;;;
6250009;;a_completer;;AUTOROUTE A8 - AIRE DE LA CÔTE D'AZUR;06250;Le Cannet;43.584;7.025;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a8 - aire de la côte d'azur|06250|le cannet;;;
61130001;;a_completer;;Rue Guillaume SEZNEC;61130;Saint-Martin-du-Vieux-Bellême;48.375;0.542;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue guillaume seznec|61130|saint-martin-du-vieux-bellême;;;
42600001;;a_completer;;4 route de Feurs;42600;Montbrison;45.601;4.061;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;4 route de feurs|42600|montbrison;;;
44570007;;a_completer;;RN 171;44570;Trignac;47.305033;-2.212259;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 171|44570|trignac;;;
62138002;;a_completer;;ZAC DES FLANDRES;62138;Auchy-les-Mines;50.51;2.784;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac des flandres|62138|auchy-les-mines;;;
25150002;;a_completer;;26 Rue des Bouleaux;25150;Pont-de-Roide-Vermondans;47.391;6.77;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;26 rue des bouleaux|25150|pont-de-roide-vermondans;;;
50130001;;a_completer;;Avenue de Normandie;50130;Cherbourg-en-Cotentin;49.626;-1.628;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de normandie|50130|cherbourg-en-cotentin;;;
34130002;;a_completer;;ECOPARC DEPARTEMENTAL CD.112;34130;Saint-Aunès;43.639;3.964;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;ecoparc departemental cd.112|34130|saint-aunès;;;
26700002;;a_completer;;21 route de St Paul;26700;Pierrelatte;44.403905;4.689508;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;21 route de st paul|26700|pierrelatte;;;
85690001;U;a_completer;;Route du Fief Noumois;85690;Notre-Dame-de-Monts;46.830425;-2.127534;OpenStreetMap;node/7486328175;adresse BAN eloignee des coordonnees;route du fief noumois|85690|notre-dame-de-monts;;;
24200001;;a_completer;;Route de Brive;24200;Sarlat-la-Canéda;44.92;1.206;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de brive|24200|sarlat-la-canéda;;;
13230004;;a_completer;;ZA de Malebarge;13230;Port-Saint-Louis-du-Rhône;43.390961;4.81006;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za de malebarge|13230|port-saint-louis-du-rhône;;;
35610001;;a_completer;;VILLE CHEREL;35610;Pleine-Fougères;48.552;-1.534;;;enseigne inconnue | correspondance OpenStreetMap ambigue;ville cherel|35610|pleine-fougères;;;
38350006;;a_completer;;Z.I DE LA MURE;38350;Susville;44.941;5.763;;;enseigne inconnue | aucune station OpenStreetMap proche;z.i de la mure|38350|susville;;;
2380002;;a_completer;;D1 - LIEU DIT LE PRE MONTRE;02380;Crécy-au-Mont;49.489;3.336;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;d1 - lieu dit le pre montre|02380|crécy-au-mont;;;
23600002;U;a_completer;;Avenue Pierre Leroux;23600;Boussac;46.349;2.217;OpenStreetMap;way/189690918;;avenue pierre leroux|23600|boussac;;;
80400004;;a_completer;;80, rue de Paris;80400;Muille-Villette;49.73;3.067;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;80, rue de paris|80400|muille-villette;;;
69830003;;a_completer;;Les Vernailles, 110 rue de l'industrie;69830;Saint-Georges-de-Reneins;46.06;4.721;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;les vernailles, 110 rue de l'industrie|69830|saint-georges-de-reneins;;;
2110002;;a_completer;;rue de Saint-Quentin;02110;Bohain-en-Vermandois;49.981;3.451;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue de saint-quentin|02110|bohain-en-vermandois;;;
39270002;;a_completer;;Rue de l'Industrie;39270;Orgelet;46.533;5.605;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue de l'industrie|39270|orgelet;;;
57280001;;a_completer;;VOIE ROMAINE;57280;Maizières-lès-Metz;49.199;6.15;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;voie romaine|57280|maizières-lès-metz;;;
